dataset,model,encoder_profile,population,K,reference,alternative,control_family,rank_origin,intervention,catalog_size,eligible_queries,highest_relevance_pairs,queries_with_any_change,queries_with_exact_zero_net_and_changes,within_query_cancellation_fraction,within_query_cancellation_conditional,cancellation_all_denominator,cancellation_conditional_denominator,queries_positive_net,queries_negative_net,positive_query_net_mass,negative_query_net_mass,across_query_cancellation_mass,within_query_balanced_exchange_mass,bootstrap_seed,bootstrap_draws,ci_type,any_membership_change_fraction_ci_low,any_membership_change_fraction_ci_high,exact_zero_net_with_changes_fraction_ci_low,exact_zero_net_with_changes_fraction_ci_high,cancellation_conditional_ci_low,cancellation_conditional_ci_high,conditional_bootstrap_valid_draws,aggregation,reference_recall,reference_recall_ci_low,reference_recall_ci_high,alternative_recall,alternative_recall_ci_low,alternative_recall_ci_high,gain_fraction,gain_fraction_ci_low,gain_fraction_ci_high,loss_fraction,loss_fraction_ci_low,loss_fraction_ci_high,net_delta,net_delta_ci_low,net_delta_ci_high,membership_change_fraction,membership_change_fraction_ci_low,membership_change_fraction_ci_high,retained_total,newly_included_total,newly_omitted_total,absent_in_both_total
wands,minilm,native,historical_full,100,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,245,29,0.07651715039577836,0.11836734693877551,379,245,94,122,0.014869828246487865,0.032494595329320385,0.02973965649297573,0.05036965439450833,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5989445910290238,0.6939313984168866,0.05013192612137203,0.10554089709762533,0.07883817427385892,0.16033755274261605,10000,query_macro,0.5785295101514185,0.5435490722417284,0.6123550825194396,0.560904743068586,0.5252698315097079,0.5955527570972703,0.040054655443742024,0.034697647181701416,0.04574445058291723,0.05767942252657454,0.047781343996481006,0.06858241471068888,-0.017624767082832518,-0.02951447841951862,-0.006929636747884738,0.09773407797031658,0.0856780937479337,0.1103377269038114,7671,1294,1456,15049
wands,minilm,native,historical_full,100,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,245,29,0.07651715039577836,0.11836734693877551,379,245,94,122,0.014869828246487865,0.032494595329320385,0.02973965649297573,0.05036965439450833,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5989445910290238,0.6939313984168866,0.05013192612137203,0.10554089709762533,0.07883817427385892,0.16033755274261605,10000,pair_micro,0.3583431488025128,0.31636439707496616,0.405800629162043,0.3519827247742442,0.31051244310245774,0.3989693918642526,0.050804868472713,0.04585798233982499,0.056153442432887585,0.05716529250098155,0.051998174564390424,0.06296512088028919,-0.0063604240282685515,-0.011455460212187041,-0.00163501734617441,0.10797016097369454,0.09903682831437371,0.11771339941080995,7671,1294,1456,15049
wands,minilm,native,primary_existing_evaluation,20,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,199,61,0.19805194805194806,0.3065326633165829,308,199,62,76,0.013651088285766494,0.02617604177925563,0.02730217657153299,0.041636204876941744,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5909090909090909,0.7012987012987013,0.15584415584415584,0.2435064935064935,0.2431092455687183,0.3701967592592592,10000,query_macro,0.30808505676265363,0.2710145128159665,0.34671406905840585,0.2955601032691645,0.2596737230374838,0.3333500368360021,0.03446919072423736,0.027561474632450532,0.0428320923098986,0.04699414421772649,0.036275524953260606,0.05967187858782477,-0.012524953493489132,-0.02692149899841894,0.0005992211095816741,0.08146333494196385,0.0679228641719428,0.09635699772304444,1662,599,611,18427
wands,minilm,native,primary_existing_evaluation,20,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,199,61,0.19805194805194806,0.3065326633165829,308,199,62,76,0.013651088285766494,0.02617604177925563,0.02730217657153299,0.041636204876941744,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5909090909090909,0.7012987012987013,0.15584415584415584,0.2435064935064935,0.2431092455687183,0.3701967592592592,10000,pair_micro,0.10671862528757219,0.08996832229908648,0.12742355118701645,0.10615521855486174,0.08937852538995039,0.126757382486536,0.02812338607446359,0.024253051193029083,0.03270834379175256,0.028686792807174046,0.024724103715446512,0.03352184135489629,-0.0005634067327104559,-0.002504256499052286,0.001334872454093757,0.056810178881637634,0.04910786530750632,0.06607183703507954,1662,599,611,18427
wands,minilm,native,primary_existing_evaluation,100,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,199,20,0.06493506493506493,0.10050251256281408,308,199,80,99,0.015403085942639236,0.03262072241450112,0.030806171885278472,0.047826264751492015,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5909090909090909,0.698051948051948,0.03896103896103896,0.09415584415584416,0.06060606060606061,0.14553990610328638,10000,query_macro,0.5788332820924585,0.540442339286388,0.6168707106396457,0.5616156456205967,0.5220974075596262,0.600765322790336,0.03931621831838525,0.033276678262526616,0.04585068359887386,0.05653385479024714,0.04647982011267117,0.0681709804621492,-0.01721763647186189,-0.02971941472585024,-0.005846446965918053,0.09585007310863237,0.08321664326044545,0.10963217246713641,6282,1055,1191,12771
wands,minilm,native,primary_existing_evaluation,100,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,199,20,0.06493506493506493,0.10050251256281408,308,199,80,99,0.015403085942639236,0.03262072241450112,0.030806171885278472,0.047826264751492015,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5909090909090909,0.698051948051948,0.03896103896103896,0.09415584415584416,0.06060606060606061,0.14553990610328638,10000,pair_micro,0.3508615427954364,0.3036609701883993,0.40645022360044597,0.3444762664913846,0.2976426598713354,0.3999044563141958,0.049532841917460914,0.0440054916329791,0.05560990427573795,0.05591811822151275,0.050167549455766645,0.06240077453995984,-0.006385276304051834,-0.012246108719504076,-0.001022499742809835,0.10545096013897366,0.09547585084147314,0.11648292560374936,6282,1055,1191,12771
wands,minilm,native,historical_full,20,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,251,62,0.16358839050131926,0.24701195219123506,379,251,92,97,0.02039070511347708,0.031829356830124035,0.04078141022695416,0.03640264314024294,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6147757255936676,0.7097625329815304,0.1266490765171504,0.20052770448548812,0.1950207468879668,0.30078125,10000,query_macro,0.3116087338512682,0.27801072857391435,0.34597856531868987,0.3001700821346212,0.26729393228968973,0.3342355773059661,0.03859202668359855,0.03107522398595646,0.047336236466767476,0.050030678400245505,0.03800080122482262,0.06385492255054569,-0.011438651716646956,-0.027710884079835397,0.003725210807012929,0.08862270508384407,0.07395182142025783,0.10486708540466581,2097,704,693,21976
wands,minilm,native,historical_full,20,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,251,62,0.16358839050131926,0.24701195219123506,379,251,92,97,0.02039070511347708,0.031829356830124035,0.04078141022695416,0.03640264314024294,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6147757255936676,0.7097625329815304,0.1266490765171504,0.20052770448548812,0.1950207468879668,0.30078125,10000,pair_micro,0.10954063604240283,0.09445795073762142,0.12773006123777084,0.10997251668629761,0.09474957568221869,0.1282180273111,0.0276403612092658,0.02427620910946382,0.03154267584534943,0.027208480565371024,0.023925517008693154,0.03108133130684601,0.00043188064389477815,-0.001601142100885125,0.002467813131795185,0.05484884177463683,0.04840860884257374,0.062303705697183215,2097,704,693,21976
wands,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,240,34,0.08970976253298153,0.14166666666666666,379,240,91,115,0.020013023561218986,0.0264700675755279,0.04002604712243797,0.046265650726221935,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5857519788918206,0.6807387862796834,0.06068601583113457,0.11873350923482849,0.09821428571428571,0.18695652173913044,10000,query_macro,0.5785295101514185,0.5435490722417284,0.6123550825194396,0.5720724661371096,0.5376886033411611,0.6063635850512041,0.04314584892432995,0.03595358619242594,0.051779187645204026,0.04960289293863887,0.04115493683658195,0.059509090465669476,-0.006457044014308912,-0.018572225889558147,0.005464611160532953,0.09274874186296882,0.08103272251440916,0.10550093915197449,7679,1315,1448,15028
wands,minilm,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,240,34,0.08970976253298153,0.14166666666666666,379,240,91,115,0.020013023561218986,0.0264700675755279,0.04002604712243797,0.046265650726221935,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5857519788918206,0.6807387862796834,0.06068601583113457,0.11873350923482849,0.09821428571428571,0.18695652173913044,10000,pair_micro,0.3583431488025128,0.31636439707496616,0.405800629162043,0.3531213191990577,0.31192668954663355,0.4003775591655165,0.051629367883784846,0.04705404506970475,0.05673791225217052,0.05685119748723989,0.05157771533564827,0.06291205727068451,-0.005221829603455045,-0.010271881624064427,-0.0002484346646860355,0.10848056537102474,0.09969355080270655,0.11826935406805443,7679,1315,1448,15028
wands,minilm,native,primary_existing_evaluation,20,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,201,50,0.16233766233766234,0.24875621890547264,308,201,69,82,0.01971947300778976,0.03559506989820582,0.03943894601557952,0.036857947560209374,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5974025974025974,0.7045454545454546,0.12337662337662338,0.20454545454545456,0.189739336492891,0.30845771144278605,10000,query_macro,0.30808505676265363,0.2710145128159665,0.34671406905840585,0.2922094598722375,0.2565659581293048,0.329134620788094,0.03814844678789444,0.02975933731686814,0.0486794017626313,0.054024043678310506,0.03945317850810079,0.07097934353011884,-0.015875596890416066,-0.034919865014497675,0.0022138878424229577,0.09217249046620496,0.07522243436772826,0.11093211396589468,1702,566,571,18460
wands,minilm,native,primary_existing_evaluation,20,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,201,50,0.16233766233766234,0.24875621890547264,308,201,69,82,0.01971947300778976,0.03559506989820582,0.03943894601557952,0.036857947560209374,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5974025974025974,0.7045454545454546,0.12337662337662338,0.20454545454545456,0.189739336492891,0.30845771144278605,10000,pair_micro,0.10671862528757219,0.08996832229908648,0.12742355118701645,0.10648387248227616,0.08986085792515919,0.12708727841828885,0.026574017559509836,0.02288240894087162,0.03097271069953536,0.026808770364805858,0.023070161736085185,0.03126772803158292,-0.0002347528052960233,-0.002355142724009198,0.0018287329375490597,0.053382787924315694,0.046259922225902514,0.062015956319857395,1702,566,571,18460
wands,minilm,native,primary_existing_evaluation,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,192,25,0.08116883116883117,0.13020833333333334,308,192,77,90,0.019760091227878068,0.026725325233496904,0.039520182455756135,0.04537384028391505,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5681818181818182,0.6754058441558429,0.05194805194805195,0.11038961038961038,0.08421052631578947,0.1783783783783784,10000,query_macro,0.5788332820924585,0.540442339286388,0.6168707106396457,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.04244701136983559,0.03410590933815365,0.05235049177914433,0.049412245375454425,0.039440879802780146,0.061103361850486954,-0.006965234005618836,-0.021237875967573337,0.006767867800097258,0.09185925674529001,0.07798669632299703,0.10698302807250315,6302,1070,1171,12756
wands,minilm,native,primary_existing_evaluation,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,192,25,0.08116883116883117,0.13020833333333334,308,192,77,90,0.019760091227878068,0.026725325233496904,0.039520182455756135,0.04537384028391505,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5681818181818182,0.6754058441558429,0.05194805194805195,0.11038961038961038,0.08421052631578947,0.1783783783783784,10000,pair_micro,0.3508615427954364,0.3036609701883993,0.40645022360044597,0.34611953612845675,0.29907869979219065,0.4012708921591944,0.05023710033334898,0.04548537597521565,0.055502055354001316,0.05497910700032865,0.04905485918045235,0.061912287564167535,-0.00474200666697967,-0.010217880711816575,0.00044665234113551715,0.10521620733367763,0.09573820618884538,0.11616200068680206,6302,1070,1171,12756
wands,minilm,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,379,25470,295,48,0.1266490765171504,0.16271186440677965,379,295,86,161,0.02379095524876365,0.0785030853948021,0.0475819104975273,0.0853785335948136,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.7361477572559367,0.8179419525065963,0.09498680738786279,0.16094986807387862,0.12251486687390188,0.20469798657718122,10000,query_macro,0.3116087338512682,0.27801072857391435,0.34597856531868987,0.25689660370522976,0.22559019461729068,0.28826907353215886,0.06648022204617045,0.05674147193523021,0.07739761706011819,0.1211923521922089,0.10236068796753595,0.14136897536999146,-0.05471213014603846,-0.0776496331721251,-0.033050010653145216,0.18767257423837935,0.16675673161385338,0.2099488031547103,1194,1342,1596,21338
wands,minilm,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,379,25470,295,48,0.1266490765171504,0.16271186440677965,379,295,86,161,0.02379095524876365,0.0785030853948021,0.0475819104975273,0.0853785335948136,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.7361477572559367,0.8179419525065963,0.09498680738786279,0.16094986807387862,0.12251486687390188,0.20469798657718122,10000,pair_micro,0.10954063604240283,0.09445795073762142,0.12773006123777084,0.09956811935610523,0.08591400640915604,0.1156537851149948,0.052689438555162935,0.04653415432921756,0.05978459063465062,0.06266195524146054,0.05487502477134259,0.07180009900053033,-0.009972516686297605,-0.015052059651220313,-0.005617229739954208,0.11535139379662347,0.10218116042022668,0.130862924657047,1194,1342,1596,21338
wands,minilm,native,historical_full,100,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,379,25470,282,17,0.044854881266490766,0.06028368794326241,379,282,88,177,0.033787517636938234,0.09873722479953455,0.06757503527387647,0.09386641597174811,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6992084432717678,0.7862796833773087,0.026385224274406333,0.06596306068601583,0.033962264150943396,0.0896551724137931,10000,query_macro,0.5785295101514185,0.5435490722417284,0.6123550825194396,0.5135798029888222,0.4767872356131357,0.5505916157727174,0.0807207256228123,0.06976268601565562,0.09276352649350071,0.14567043278540862,0.12634785407217686,0.16602781461461788,-0.06494970716259632,-0.08909527975358521,-0.04163244312837539,0.2263911584082209,0.20477720355675125,0.24881737347027252,5802,2618,3325,13725
wands,minilm,native,historical_full,100,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,379,25470,282,17,0.044854881266490766,0.06028368794326241,379,282,88,177,0.033787517636938234,0.09873722479953455,0.06757503527387647,0.09386641597174811,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6992084432717678,0.7862796833773087,0.026385224274406333,0.06596306068601583,0.033962264150943396,0.0896551724137931,10000,pair_micro,0.3583431488025128,0.31636439707496616,0.405800629162043,0.3305850019630938,0.29128452863717846,0.3754078937065276,0.1027875932469572,0.09372862082214627,0.11223650066135538,0.13054574008637612,0.11881043956043956,0.14376332174653125,-0.027758146839418924,-0.04117997579467993,-0.015573541957310337,0.23333333333333334,0.21612211563117548,0.2521316127967194,5802,2618,3325,13725
wands,minilm,native,primary_existing_evaluation,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,308,21299,237,34,0.11038961038961038,0.14345991561181434,308,237,70,133,0.026285721425128118,0.0725716043362146,0.052571442850256236,0.08378087961992463,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.7207792207792207,0.814935064935065,0.07792207792207792,0.1461038961038961,0.100418410041841,0.18987864839418342,10000,query_macro,0.30808505676265363,0.2710145128159665,0.34671406905840585,0.2617991738515672,0.2279308997493848,0.2979366694739956,0.06817616123509043,0.056858887970715796,0.0806709687497451,0.1144620441461769,0.09475429497368093,0.13618423887990252,-0.04628588291108648,-0.07153340098050437,-0.022452654217608038,0.18263820538126735,0.15962014386777015,0.20702173458213097,973,1087,1300,17939
wands,minilm,native,primary_existing_evaluation,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,308,21299,237,34,0.11038961038961038,0.14345991561181434,308,237,70,133,0.026285721425128118,0.0725716043362146,0.052571442850256236,0.08378087961992463,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.7207792207792207,0.814935064935065,0.07792207792207792,0.1461038961038961,0.100418410041841,0.18987864839418342,10000,pair_micro,0.10671862528757219,0.08996832229908648,0.12742355118701645,0.09671815578196159,0.08186283956289274,0.11517567414037534,0.05103525987135546,0.04421709362326637,0.058894326790633604,0.06103572937696605,0.05242145934593858,0.07133596739548113,-0.010000469505610591,-0.015632641621078885,-0.0054074535495814485,0.11207098924832151,0.09720151204868525,0.12949493165453593,973,1087,1300,17939
wands,minilm,native,primary_existing_evaluation,100,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,308,21299,224,15,0.048701298701298704,0.06696428571428571,308,224,68,141,0.03344366422476981,0.0925333411825342,0.06688732844953962,0.09027990699933536,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6753246753246753,0.775974025974026,0.025974025974025976,0.07467532467532467,0.035555555555555556,0.10185185185185185,10000,query_macro,0.5788332820924585,0.540442339286388,0.6168707106396457,0.5197436051346941,0.47917706929697546,0.5608190175875687,0.07858361772443749,0.0666013258572354,0.09189066191624966,0.13767329468220188,0.11642331125539056,0.15983139279717548,-0.05908967695776439,-0.08536084381066308,-0.03353095659557467,0.21625691240663938,0.19205302316060308,0.24117858722254265,4753,2145,2720,11681
wands,minilm,native,primary_existing_evaluation,100,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,308,21299,224,15,0.048701298701298704,0.06696428571428571,308,224,68,141,0.03344366422476981,0.0925333411825342,0.06688732844953962,0.09027990699933536,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6753246753246753,0.775974025974026,0.025974025974025976,0.07467532467532467,0.035555555555555556,0.10185185185185185,10000,pair_micro,0.3508615427954364,0.3036609701883993,0.40645022360044597,0.3238649701863937,0.27955293345233406,0.3759398518770336,0.10070895347199399,0.0908108842043746,0.1116467055117653,0.12770552608103666,0.11524023350350661,0.14243592208368677,-0.026996572609042677,-0.04138040914239949,-0.014293201319318785,0.22841447955303065,0.20932754632644462,0.24965745065934447,4753,2145,2720,11681
wands,bge_base,native,historical_full,20,C0,lexical_ascending,pure complete-entry sorting,reused inherited exact ranks,catalog_wide,42994,379,25470,227,92,0.24274406332453827,0.4052863436123348,379,227,62,73,0.008966289302848382,0.009044154654516677,0.017932578605696765,0.026720341249597903,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5488126649076517,0.6490765171503958,0.19788918205804748,0.2849604221635884,0.33953275016001705,0.4678111587982833,10000,query_macro,0.36211107237284224,0.32753645145811294,0.3981093036314815,0.3620332070211739,0.3272385278150466,0.39821555418446436,0.022326459927647334,0.01818867048036886,0.027198836261765225,0.022404325279315636,0.01860012957359398,0.026556814377534706,-7.7865351668298e-05,-0.005291610955975688,0.005365617490134874,0.04473078520696296,0.038365015171875565,0.051561523375807494,2696,475,507,21792
wands,bge_base,native,historical_full,20,C0,lexical_ascending,pure complete-entry sorting,reused inherited exact ranks,catalog_wide,42994,379,25470,227,92,0.24274406332453827,0.4052863436123348,379,227,62,73,0.008966289302848382,0.009044154654516677,0.017932578605696765,0.026720341249597903,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5488126649076517,0.6490765171503958,0.19788918205804748,0.2849604221635884,0.33953275016001705,0.4678111587982833,10000,pair_micro,0.12575579112681587,0.10837066445925672,0.14670108596288697,0.12449941107184924,0.10734452790048925,0.14516372590291002,0.018649391440910875,0.01641055832008047,0.02133963048913773,0.0199057714958775,0.017449801124501816,0.0227843003500467,-0.0012563800549666275,-0.002715029360775484,0.0001177776116233091,0.03855516293678838,0.03403605569060498,0.0439184918387751,2696,475,507,21792
wands,bge_base,native,historical_full,100,C0,lexical_ascending,pure complete-entry sorting,reused inherited exact ranks,catalog_wide,42994,379,25470,202,32,0.08443271767810026,0.15841584158415842,379,202,82,88,0.0184086768997568,0.01802140112519329,0.03604280225038658,0.025543207593402662,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.48284960422163586,0.58311345646438,0.05804749340369393,0.11345646437994723,0.10900473933649289,0.20930536953610127,10000,query_macro,0.6374575868109743,0.6033994966485271,0.6702268048307146,0.637844862585538,0.6037593529865078,0.6710295527238982,0.031180280696458132,0.022563453510831683,0.04115931353535309,0.030793004921894625,0.0229017221097317,0.040066468988160575,0.00038727577456351025,-0.012380040487684856,0.013356473259340838,0.06197328561835276,0.049809759996125774,0.0752466843411422,9442,770,831,14427
wands,bge_base,native,historical_full,100,C0,lexical_ascending,pure complete-entry sorting,reused inherited exact ranks,catalog_wide,42994,379,25470,202,32,0.08443271767810026,0.15841584158415842,379,202,82,88,0.0184086768997568,0.01802140112519329,0.03604280225038658,0.025543207593402662,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.48284960422163586,0.58311345646438,0.05804749340369393,0.11345646437994723,0.10900473933649289,0.20930536953610127,10000,pair_micro,0.40333725952100513,0.3553200600376055,0.4584333266867023,0.400942285041225,0.3535267137554546,0.45565939962662916,0.030231645072634473,0.027420505876076747,0.03328328991856451,0.0326266195524146,0.029101779700781205,0.036473297452030484,-0.0023949744797801334,-0.0054477037293035446,0.00043782748497646855,0.06285826462504908,0.05715490001759208,0.06906383838694102,9442,770,831,14427
wands,bge_base,native,primary_existing_evaluation,20,C0,lexical_ascending,pure complete-entry sorting,reused inherited exact ranks,catalog_wide,42994,308,21299,183,71,0.2305194805194805,0.3879781420765027,308,183,54,58,0.007722554639780859,0.00804421008330239,0.015445109279561718,0.02648685814147561,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.538961038961039,0.6493506493506493,0.18506493506493507,0.2792207792207792,0.31666666666666665,0.45857003574910615,10000,query_macro,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.36072423810213533,0.3216289122829533,0.4008332749678611,0.020965983710518662,0.017123699214132357,0.025191941620248095,0.021287639154040198,0.017249744224792567,0.02584241904975689,-0.00032165544352153055,-0.005300472063112677,0.0044888766414196615,0.04225362286455887,0.03574081747884112,0.04936111344276145,2196,393,411,18299
