query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
109159,voodoo pins,brand_entity_proxy,16,8,0.8564538979512333,0.6428571428571429,0.875,0.125,0.9,0.9259103040970238,0.8571428571428571,1.0,0.0,0.6,0.9259103040970238,0.9285714285714286,1.0,0.0,0.28,0.6588838116374173
109658,walter wenderley summer samba,product_type,16,9,0.9509497463594201,0.4375,0.6666666666666666,0.33333333333333337,0.7,0.9511291001339075,0.9375,1.0,0.0,0.75,0.9511291001339075,1.0,1.0,0.0,0.32,0.6696013837141432
110355,weaver high ring 30mm,attribute_constraint,13,8,0.8501145582993384,0.7692307692307693,0.875,0.125,1.0,0.9159597818011648,1.0,1.0,0.0,0.65,0.9159597818011648,1.0,1.0,0.0,0.26,0.1690308509457033
110443,wedding heels for women,product_type,9,3,0.9143913636089988,0.25,0.6666666666666666,0.33333333333333337,0.2,0.9143913636089988,0.25,0.6666666666666666,0.33333333333333337,0.1,0.9143913636089988,0.375,0.6666666666666666,0.33333333333333337,0.08,0.24224069756247724
110695,west the american cowboy,product_type,16,5,0.3486597745134316,0.45454545454545453,0.4,0.6,0.7,0.528330626336118,0.6363636363636364,0.6,0.4,0.5,0.528330626336118,0.8181818181818182,0.8,0.19999999999999996,0.26,-0.051449575542752646
110785,what to expect the first year,multi_constraint,16,5,0.5071533866574551,0.5454545454545454,0.4,0.6,0.6,0.6006854435108723,0.9090909090909091,0.8,0.19999999999999996,0.5,0.6006854435108723,1.0,1.0,0.0,0.22,0.5659453309702791
110848,where the crawdads sing,product_type,58,22,0.7048705720006163,0.2903225806451613,0.3181818181818182,0.6818181818181819,1.0,0.7403152215342255,0.4838709677419355,0.5454545454545454,0.4545454545454546,0.85,0.8670690225505049,0.6451612903225806,0.7727272727272727,0.2272727272727273,0.44,0.6313860313704043
110909,whisper ride 2 ride on push car pink,long_descriptive,16,6,0.7999174156825293,0.5625,0.8333333333333334,0.16666666666666663,0.9,0.8837177553714958,0.6875,1.0,0.0,0.55,0.8837177553714958,0.875,1.0,0.0,0.28,0.42008402520840293
111397,white whirlpool dishwasher,attribute_constraint,16,1,0.5083601125134758,0.6,1.0,0.0,1.0,0.5656175520441242,0.8666666666666667,1.0,0.0,0.7,0.5656175520441242,1.0,1.0,0.0,0.32,0.3498521318517583
111447,whole house fan,product_type,16,14,0.8507409112441748,0.5,0.42857142857142855,0.5714285714285714,0.8,0.9625871292728382,0.8125,0.7857142857142857,0.2142857142857143,0.65,0.9625871292728382,0.875,0.8571428571428571,0.1428571428571429,0.28,-0.19941089710031631
111629,wigwam thermal,brand_entity_proxy,16,14,0.9273697171216337,0.375,0.42857142857142855,0.5714285714285714,0.6,0.9792657811255528,0.5625,0.5714285714285714,0.4285714285714286,0.45,0.9792657811255528,0.75,0.7142857142857143,0.2857142857142857,0.24,0.04099600308453939
111828,window mount planter,product_type,16,2,0.09147804226119975,0.5625,0.0,1.0,0.9,0.4129554326374074,0.75,0.5,0.5,0.6,0.4129554326374074,0.8125,0.5,0.5,0.26,-0.36623510380697283
111876,windows tablet with keyboard,product_type,16,4,0.2713194100968907,0.35714285714285715,0.25,0.75,0.6,0.4719159672441303,0.6428571428571429,0.5,0.5,0.5,0.4719159672441303,0.9285714285714286,0.75,0.25,0.28,-0.21181268260345346
111913,wine decorker,brand_entity_proxy,16,11,0.853648803993702,0.1875,0.2727272727272727,0.7272727272727273,0.3,0.9590501410543708,0.375,0.45454545454545453,0.5454545454545454,0.3,0.9590501410543708,0.75,0.7272727272727273,0.2727272727272727,0.24,0.2193817272381392
111950,wine vacuum pump,product_type,16,13,0.6242350762967688,0.4375,0.38461538461538464,0.6153846153846154,0.7,0.8166995206279801,0.75,0.6923076923076923,0.3076923076923077,0.6,0.8166995206279801,0.875,0.8461538461538461,0.15384615384615385,0.28,-0.4472605692509934
112070,wipes floor,brand_entity_proxy,16,3,0.6187566627091631,0.5,0.3333333333333333,0.6666666666666667,0.8,0.7330805987970399,0.6875,0.6666666666666666,0.33333333333333337,0.55,0.7330805987970399,0.8125,0.6666666666666666,0.33333333333333337,0.26,-0.01736833685729687
112116,wired router gigabit without wifi,multi_constraint,19,12,0.5698781451592918,0.35294117647058826,0.4166666666666667,0.5833333333333333,0.7,0.800099142683968,0.5882352941176471,0.5833333333333334,0.41666666666666663,0.6,0.800099142683968,0.8823529411764706,0.8333333333333334,0.16666666666666663,0.34,-0.14879662335354588
112141,wireless charger samsung galaxy 10+,multi_constraint,16,10,0.6999689714484488,0.4375,0.5,0.5,0.7,0.9304058720128501,0.8125,0.9,0.09999999999999998,0.65,0.9304058720128501,1.0,1.0,0.0,0.32,0.1960392117639214
112578,women on women toys,product_type,16,12,0.7309598715022061,0.06666666666666667,0.08333333333333333,0.9166666666666666,0.1,0.9089629542673097,0.06666666666666667,0.08333333333333333,0.9166666666666666,0.05,0.9089629542673097,0.06666666666666667,0.08333333333333333,0.9166666666666666,0.02,-0.08349908101841637
112716,women's canvas slip on sneakers,multi_constraint,16,6,0.4325464373130174,0.1875,0.0,1.0,0.3,0.5881587326229495,0.1875,0.0,1.0,0.15,0.5881587326229495,0.4375,0.3333333333333333,0.6666666666666667,0.14,-0.11202240672224079
113321,womens sweatshirts without hoods,product_type,43,32,0.45902460901870074,0.10256410256410256,0.09375,0.90625,0.6,0.5801131873798995,0.1794871794871795,0.1875,0.8125,0.5,0.8058481483319792,0.5384615384615384,0.5625,0.4375,0.5,-0.17265126100567918
113679,wooden serving trays with handles extra large,multi_constraint,40,33,0.9273697171216337,0.25,0.2727272727272727,0.7272727272727273,1.0,0.807776125246604,0.45,0.3939393939393939,0.6060606060606061,0.9,0.956950877000278,0.85,0.8484848484848485,0.1515151515151515,0.68,-0.07124762865120292
114588,xsmall top fin fish filter,multi_constraint,15,3,0.5406151964038277,0.5333333333333333,0.6666666666666666,0.33333333333333337,0.8,0.663331087947776,0.7333333333333333,0.6666666666666666,0.33333333333333337,0.55,0.663331087947776,0.8666666666666667,1.0,0.0,0.26,0.23145502494313785
114599,xtend elite series,product_type,16,2,0.836164965095981,0.13333333333333333,0.5,0.5,0.2,0.837387701881314,0.13333333333333333,0.5,0.5,0.1,0.837387701881314,0.26666666666666666,0.5,0.5,0.08,0.49047415082113766
114650,xylophone with harmonica,product_type,16,4,0.7083121503641007,0.5,0.5,0.5,0.8,0.8164005338067923,0.6875,1.0,0.0,0.55,0.8164005338067923,0.875,1.0,0.0,0.28,0.3131121455425747
114793,ye speaker,brand_entity_proxy,17,1,0.3202611283168535,0.4117647058823529,0.0,1.0,0.7,0.33189007211636884,0.47058823529411764,0.0,1.0,0.4,0.33189007211636884,0.7647058823529411,1.0,0.0,0.26,-0.05103103630798288
114905,yellow tie,brand_entity_proxy,16,7,0.35072559394141356,0.3125,0.2857142857142857,0.7142857142857143,0.5,0.6328430370520967,0.5,0.42857142857142855,0.5714285714285714,0.4,0.6328430370520967,0.625,0.42857142857142855,0.5714285714285714,0.2,-0.28697202159177565
114954,yeti coffee travel mug,product_type,27,9,0.9013665141080723,0.34615384615384615,0.7777777777777778,0.2222222222222222,0.9,0.9598454498619444,0.5,0.8888888888888888,0.11111111111111116,0.65,0.9599657157915399,0.7692307692307693,1.0,0.0,0.4,0.6780567468563998
115094,yorktend not a day over fabulous wine tumbler,long_descriptive,40,26,0.8218678328089399,0.2564102564102564,0.3076923076923077,0.6923076923076923,1.0,0.8850393155844823,0.46153846153846156,0.6153846153846154,0.3846153846153846,0.9,0.9435287605066309,0.7435897435897436,0.8461538461538461,0.15384615384615385,0.58,0.47076761230237213
115539,zario chapstick holder,product_type,16,4,0.955815285249323,0.625,1.0,0.0,1.0,0.9560811096433054,0.9375,1.0,0.0,0.75,0.9560811096433054,0.9375,1.0,0.0,0.3,0.6262242910851494
