query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
101,48 in entry table with side by side drawer,long_descriptive,283,4,0.38544717798941924,0.011583011583011582,0.0,1.0,0.5,0.5115919541411327,0.023166023166023165,0.0,1.0,0.4,0.7063227030578648,0.05791505791505792,0.0,1.0,0.34,0.103719051966759
102,flamingo,brand_entity_proxy,68,57,1.0,0.17543859649122806,0.17543859649122806,0.8245614035087719,1.0,1.0,0.3508771929824561,0.3508771929824561,0.6491228070175439,1.0,0.9838720027399551,0.8596491228070176,0.8596491228070176,0.14035087719298245,1.0,0.5727608238239265
104,flour and sugar containers,product_type,179,12,0.5955189330975376,0.0449438202247191,0.25,0.75,0.8,0.6475487372947861,0.0898876404494382,0.3333333333333333,0.6666666666666667,0.8,0.77052140507579,0.23595505617977527,0.4166666666666667,0.5833333333333333,0.84,0.1461549903879882
107,front porch furniture sets,product_type,309,43,0.47430018607626956,0.0231023102310231,0.023255813953488372,0.9767441860465116,0.7,0.4723466860189941,0.039603960396039604,0.06976744186046512,0.9302325581395349,0.6,0.5236953143362644,0.07590759075907591,0.13953488372093023,0.8604651162790697,0.46,0.20204077725929623
108,ayesha curry kitchen,product_type,131,81,1.0,0.07936507936507936,0.12345679012345678,0.8765432098765432,1.0,1.0,0.15873015873015872,0.24691358024691357,0.7530864197530864,1.0,0.9237149432944944,0.3888888888888889,0.5308641975308642,0.4691358024691358,1.0,0.6169938204927318
109,hillsby oriental rug,product_type,247,39,1.0,0.04048582995951417,0.2564102564102564,0.7435897435897436,1.0,0.9744102412230782,0.08097165991902834,0.48717948717948717,0.5128205128205128,1.0,0.9358971143564334,0.17408906882591094,0.8461538461538461,0.15384615384615385,0.86,0.5713220289167998
110,mila task chair,product_type,348,0,1.0,0.02881844380403458,,,1.0,1.0,0.05763688760806916,,,1.0,1.0,0.1440922190201729,,,1.0,0.09218017624898449
111,delta trinsic,brand_entity_proxy,161,69,1.0,0.06451612903225806,0.14492753623188406,0.855072463768116,1.0,1.0,0.12903225806451613,0.2898550724637681,0.7101449275362319,1.0,0.9888694504678062,0.3096774193548387,0.6811594202898551,0.3188405797101449,0.96,0.818004021688327
112,pineapple,brand_entity_proxy,271,266,1.0,0.03759398496240601,0.03759398496240601,0.9624060150375939,1.0,1.0,0.07518796992481203,0.07518796992481203,0.924812030075188,1.0,0.9854314065074474,0.18421052631578946,0.18421052631578946,0.8157894736842105,1.0,0.13845083013556397
114,geralyn upholstered storage platform bed,multi_constraint,1252,3,0.7431286862216819,0.008136696501220505,0.3333333333333333,0.6666666666666667,1.0,0.7998731274903537,0.01627339300244101,0.3333333333333333,0.6666666666666667,1.0,0.8681868729983435,0.04068348250610252,0.3333333333333333,0.6666666666666667,1.0,0.12573207324875924
115,peacock,brand_entity_proxy,224,202,1.0,0.04878048780487805,0.04950495049504951,0.9504950495049505,1.0,1.0,0.0975609756097561,0.09900990099009901,0.900990099009901,1.0,0.9891293597761979,0.24390243902439024,0.24257425742574257,0.7574257425742574,1.0,0.3894667850344533
119,welcome sign,brand_entity_proxy,441,158,1.0,0.0273972602739726,0.06329113924050633,0.9367088607594937,1.0,0.9532188527106523,0.0547945205479452,0.11392405063291139,0.8860759493670887,1.0,0.9047679260609154,0.136986301369863,0.25949367088607594,0.740506329113924,1.0,0.4748096998697675
120,zodiac pillow,brand_entity_proxy,979,33,1.0,0.012077294685990338,0.30303030303030304,0.696969696969697,1.0,0.9429311293260392,0.022946859903381644,0.5454545454545454,0.4545454545454546,1.0,0.960826344985598,0.05434782608695652,1.0,0.0,1.0,0.5703840209627163
121,upholstered bed,product_type,2977,726,0.7569021067152308,0.004315659679408138,0.009641873278236915,0.990358126721763,1.0,0.7879559257038913,0.009864364981504316,0.02066115702479339,0.9793388429752066,1.0,0.8277489044308267,0.025893958076448828,0.05647382920110193,0.9435261707988981,1.0,0.49891526348787546
122,king size bed,attribute_constraint,448,375,1.0,0.023809523809523808,0.02666666666666667,0.9733333333333334,1.0,0.9676617088516802,0.04285714285714286,0.048,0.952,0.9,0.9480952007837274,0.08571428571428572,0.09333333333333334,0.9066666666666666,0.74,0.19215143657013314
123,entrance table,product_type,4329,187,0.6937085386200329,0.0030701754385964912,0.026737967914438502,0.9732620320855615,0.9,0.6171228766676452,0.006578947368421052,0.0481283422459893,0.9518716577540107,0.95,0.46829447074109914,0.014912280701754385,0.06417112299465241,0.9358288770053476,0.96,0.11300408030918783
124,unique coffee tables,product_type,1467,324,0.5831107372509856,0.007739938080495356,0.009259259259259259,0.9907407407407407,1.0,0.5856391448792669,0.015479876160990712,0.021604938271604937,0.9783950617283951,1.0,0.51308292543234,0.03560371517027864,0.040123456790123455,0.9598765432098766,1.0,0.002381971087031565
125,boho bed frame,product_type,283,1,0.6434152709899624,0.032,0.0,1.0,0.9,0.7110399637904725,0.064,0.0,1.0,0.9,0.8090226727095879,0.148,0.0,1.0,0.82,0.11109300588952423
126,leather dining chairs,attribute_constraint,719,241,1.0,0.014749262536873156,0.04149377593360996,0.9585062240663901,1.0,0.9768332182007543,0.029498525073746312,0.07883817427385892,0.9211618257261411,1.0,0.911942380310663,0.06932153392330384,0.16597510373443983,0.8340248962655602,0.96,0.4755975543463044
127,wine bar,brand_entity_proxy,1580,159,1.0,0.035842293906810034,0.06289308176100629,0.9371069182389937,1.0,0.9744102412230782,0.07168458781362007,0.11949685534591195,0.8805031446540881,1.0,0.9426120614277458,0.17562724014336917,0.2830188679245283,0.7169811320754718,1.0,0.6006076511647086
128,block coffee table,product_type,1455,113,1.0,0.007326007326007326,0.08849557522123894,0.911504424778761,1.0,0.9519620512897913,0.014652014652014652,0.1592920353982301,0.8407079646017699,1.0,0.8500091266014175,0.035897435897435895,0.3185840707964602,0.6814159292035398,1.0,0.2595400689088555
129,wainscoting ideas,brand_entity_proxy,185,28,0.435109895593042,0.021052631578947368,0.07142857142857142,0.9285714285714286,0.6,0.563067465081352,0.021052631578947368,0.07142857142857142,0.9285714285714286,0.35,0.7134649332366024,0.031578947368421054,0.10714285714285714,0.8928571428571429,0.18,0.3647505955503799
130,entertainment console,brand_entity_proxy,875,187,0.44281305753755196,0.008064516129032258,0.0053475935828877,0.9946524064171123,0.7,0.42554683341868244,0.01728110599078341,0.0106951871657754,0.9893048128342246,0.75,0.4350721894102498,0.044930875576036866,0.0374331550802139,0.9625668449197861,0.78,-0.2864151810231831
131,kids chair,product_type,3479,173,0.716715990788886,0.00497787610619469,0.046242774566473986,0.953757225433526,1.0,0.8171777501143217,0.010508849557522125,0.10404624277456648,0.8959537572254335,1.0,0.8370983856227663,0.025442477876106196,0.24855491329479767,0.7514450867052023,1.0,0.2942315136850629
132,farmhouse cabinet,style,1260,42,0.8442327945045965,0.01692047377326565,0.19047619047619047,0.8095238095238095,1.0,0.7356142056551077,0.030456852791878174,0.2857142857142857,0.7142857142857143,1.0,0.6376262963932253,0.05583756345177665,0.47619047619047616,0.5238095238095238,0.88,0.24585446737419556
136,black fluffy stool,attribute_constraint,166,0,1.0,0.012121212121212121,,,0.2,1.0,0.024242424242424242,,,0.2,0.984199157185123,0.06666666666666667,,,0.22,-0.0885411065915563
137,orren ellis l shaped desk,multi_constraint,233,80,0.6165446747548712,0.04433497536945813,0.05,0.95,1.0,0.5892782596588747,0.09359605911330049,0.0875,0.9125,1.0,0.5710014653670132,0.22660098522167488,0.2,0.8,0.96,0.1304194481488992
138,glass doors for bath,product_type,172,142,1.0,0.06535947712418301,0.07042253521126761,0.9295774647887324,1.0,1.0,0.12418300653594772,0.13380281690140844,0.8661971830985915,0.95,0.9716805147209566,0.30718954248366015,0.33098591549295775,0.6690140845070423,0.98,0.3173450043998309
139,auburn throw pillows,product_type,339,0,0.8611375561264456,0.03614457831325301,,,1.0,0.8049858632078076,0.0642570281124498,,,0.95,0.8202529589760039,0.14859437751004015,,,0.9,0.079728708448708
140,wire basket with dividers,product_type,131,3,0.6295622542805632,0.08,0.3333333333333333,0.6666666666666667,1.0,0.753051663562428,0.16,0.6666666666666666,0.33333333333333337,1.0,0.8373480181572096,0.384,0.6666666666666666,0.33333333333333337,0.96,0.19835942334103496
141,podium with locking cabinet,product_type,161,3,0.5407271293861622,0.1111111111111111,0.3333333333333333,0.6666666666666667,0.6,0.5092815465234627,0.19444444444444445,0.3333333333333333,0.6666666666666667,0.5,0.5903627398511916,0.3055555555555556,0.3333333333333333,0.6666666666666667,0.38,0.4569047922639846
142,kitchen wooden stand,attribute_constraint,203,5,0.4399924331940889,0.09333333333333334,0.2,0.8,0.7,0.5078540037226807,0.09333333333333334,0.2,0.8,0.45,0.5301498296022185,0.25333333333333335,0.4,0.6,0.5,0.5130247978438436
143,queen wingback chair,attribute_constraint,244,3,0.5159958223394444,0.04265402843601896,0.0,1.0,0.9,0.6229152997582164,0.09004739336492891,0.0,1.0,0.95,0.7159538654123176,0.21800947867298578,0.0,1.0,0.98,0.2277720651761272
144,rug plum,product_type,1423,116,1.0,0.007558578987150416,0.08620689655172414,0.9137931034482758,1.0,1.0,0.015117157974300832,0.1724137931034483,0.8275862068965517,1.0,0.9885734578540565,0.03779289493575208,0.4224137931034483,0.5775862068965517,1.0,0.3361008604890693
145,liberty hardware francisco,product_type,143,32,0.614729973580547,0.07692307692307693,0.125,0.875,1.0,0.5836111859479544,0.14615384615384616,0.21875,0.78125,0.95,0.6577586692111008,0.25384615384615383,0.4375,0.5625,0.72,0.15154884142546798
146,laundry vanity cabinet,product_type,111,4,0.4700182601018591,0.03636363636363636,0.0,1.0,0.4,0.5788037469624102,0.045454545454545456,0.0,1.0,0.25,0.7354741746246259,0.06363636363636363,0.0,1.0,0.14,-0.006044435464673434
147,drum picture,brand_entity_proxy,425,12,0.6153132375496916,0.08108108108108109,0.3333333333333333,0.6666666666666667,1.0,0.6707395697401212,0.13513513513513514,0.5833333333333334,0.41666666666666663,0.9,0.5654494107067443,0.1891891891891892,0.8333333333333334,0.16666666666666663,0.92,-0.012321324669550243
148,industrial,style,249,194,1.0,0.04568527918781726,0.04639175257731959,0.9536082474226804,0.9,1.0,0.08629441624365482,0.08762886597938144,0.9123711340206185,0.85,0.9795915575163515,0.18274111675126903,0.18041237113402062,0.8195876288659794,0.72,0.6062801292231266
150,dumbbells,brand_entity_proxy,54,21,1.0,0.47619047619047616,0.47619047619047616,0.5238095238095238,1.0,0.8974899879176587,0.8095238095238095,0.8095238095238095,0.19047619047619047,1.0,0.9878210318206423,0.9523809523809523,0.9523809523809523,0.04761904761904767,0.56,0.781146983510502
151,leather chair,attribute_constraint,3042,630,0.8632555551147044,0.0021238938053097347,0.007936507936507936,0.9920634920634921,0.6,0.8216725289163223,0.005309734513274336,0.020634920634920634,0.9793650793650793,0.75,0.8115596618769968,0.012743362831858408,0.03968253968253968,0.9603174603174603,0.72,0.4991740820367781
153,bohemian,style,178,145,0.9086768598011254,0.058823529411764705,0.05517241379310345,0.9448275862068966,0.9,0.9410630271568168,0.11764705882352941,0.1103448275862069,0.8896551724137931,0.9,0.9469170583027171,0.2549019607843137,0.2413793103448276,0.7586206896551724,0.78,0.3662109836778228
155,floating bed,product_type,2376,8,0.5205789294907467,0.002827521206409048,0.375,0.625,1.0,0.5990613941320488,0.006126295947219604,0.5,0.5,0.95,0.6639515739395234,0.017436380772855798,0.5,0.5,0.96,0.19389226535477042
158,led nightstand,brand_entity_proxy,834,44,0.9575861412006988,0.013140604467805518,0.20454545454545456,0.7954545454545454,1.0,0.8818307852237043,0.026281208935611037,0.3409090909090909,0.6590909090909092,1.0,0.8044843976406881,0.06307490144546649,0.6136363636363636,0.38636363636363635,0.98,0.38719852775638425
159,meditation,brand_entity_proxy,122,93,0.9363792118010482,0.09375,0.0967741935483871,0.9032258064516129,1.0,0.9589412206131109,0.1875,0.1935483870967742,0.8064516129032258,0.95,0.9684295385485877,0.46875,0.4838709677419355,0.5161290322580645,0.92,0.5135955136103658
160,marble,brand_entity_proxy,242,226,1.0,0.043668122270742356,0.04424778761061947,0.9557522123893806,1.0,1.0,0.06986899563318777,0.07079646017699115,0.9292035398230089,0.8,0.9708960744099796,0.18340611353711792,0.18141592920353983,0.8185840707964602,0.84,0.2926545307754562
161,accent chair recliner,product_type,205,38,0.6847376644270303,0.014925373134328358,0.05263157894736842,0.9473684210526316,0.3,0.5744134967696432,0.01990049751243781,0.07894736842105263,0.9210526315789473,0.2,0.6407904880077951,0.03980099502487562,0.10526315789473684,0.8947368421052632,0.16,0.24927201457351494
163,dual monitor stand,product_type,94,47,0.7156615343112205,0.10752688172043011,0.1276595744680851,0.8723404255319149,1.0,0.7909074795563423,0.21505376344086022,0.3191489361702128,0.6808510638297872,1.0,0.8311302249636026,0.5268817204301075,0.7872340425531915,0.21276595744680848,0.98,0.5321155016821546
