dataset,model,K,method,catalog_size,source_ids,view_budget,invariance_basis,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_recall,source_order_recall_ci_low,source_order_recall_ci_high,seven_schedule_mean_recall,seven_schedule_mean_recall_ci_low,seven_schedule_mean_recall_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high,recall_C0,recall_C0_ci_low,recall_C0_ci_high,recall_C1,recall_C1_ci_low,recall_C1_ci_high,recall_C2s1,recall_C2s1_ci_low,recall_C2s1_ci_high,recall_C2s2,recall_C2s2_ci_low,recall_C2s2_ci_high,recall_C2s3,recall_C2s3_ci_low,recall_C2s3_ci_high,recall_C2s4,recall_C2s4_ci_low,recall_C2s4_ci_high,recall_C2s5,recall_C2s5_ci_low,recall_C2s5_ci_high,delta_seven_schedule_mean_recall_vs_raw_seven,delta_seven_schedule_mean_recall_vs_raw_seven_ci_low,delta_seven_schedule_mean_recall_vs_raw_seven_ci_high,delta_persistent_inclusion_vs_raw_seven,delta_persistent_inclusion_vs_raw_seven_ci_low,delta_persistent_inclusion_vs_raw_seven_ci_high,delta_VI_vs_raw_seven,delta_VI_vs_raw_seven_ci_low,delta_VI_vs_raw_seven_ci_high,delta_persistent_omission_vs_raw_seven,delta_persistent_omission_vs_raw_seven_ci_low,delta_persistent_omission_vs_raw_seven_ci_high,delta_source_recall_vs_raw_C0,delta_source_recall_vs_raw_C0_ci_low,delta_source_recall_vs_raw_C0_ci_high,delta_mean_recall_vs_raw_C0,delta_mean_recall_vs_raw_C0_ci_low,delta_mean_recall_vs_raw_C0_ci_high,catalog_size_membership,source_ids_membership,view_budget_membership,invariance_basis_membership,reference,alternative_schedule,aggregation_membership,eligible_queries_membership,highest_label_pairs_membership,bootstrap_seed_membership,bootstrap_draws_membership,retained_fraction,retained_fraction_ci_low,retained_fraction_ci_high,newly_included_fraction,newly_included_fraction_ci_low,newly_included_fraction_ci_high,newly_omitted_fraction,newly_omitted_fraction_ci_low,newly_omitted_fraction_ci_high,absent_in_both_fraction,absent_in_both_fraction_ci_low,absent_in_both_fraction_ci_high,delta_recall,delta_recall_ci_low,delta_recall_ci_high,retained_count,newly_included_count,newly_omitted_count,absent_in_both_count,exact_cancellation_queries,all_query_denominator,changed_query_denominator,cancellation_all_fraction,cancellation_changed_fraction
wands,bge_base,100,lexical_descending,42994,revision_evidence_20260917/experiments/wands_bge_base_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.0,0.0,0.0,0.3639084490983665,0.3258325611203972,0.4020368063642849,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,-0.0001110178097346,-0.0060899206281118,0.0057705384562795,0.0642888047853075,0.0516986139955936,0.079050965718489,-0.1230487480542734,-0.1429622483562622,-0.1048963900481421,0.0587599432689659,0.0473684251756754,0.0717564065647043,0.0043823445868097,-0.0039482554722341,0.0147201550120149,0.0043823445868097,-0.0039482554722341,0.0147201550120149,42994,revision_evidence_20260917/experiments/wands_bge_base_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.6098228294257364,0.5702225488604392,0.6496940984207075,0.0262687214758969,0.0190669115278985,0.0358426838371584,0.0218863768890872,0.0172724066994843,0.0272778794904435,0.3420220722092793,0.3053154886936468,0.3788275021708083,0.0043823445868097,-0.0039482554722341,0.0147201550120149,7663,647,649,12340,29,308,159,0.0941558441558441,0.1823899371069182
wands,bge_base,100,field_priority_type,42994,revision_evidence_20260917/experiments/wands_bge_base_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.0,0.0,0.0,0.3643520723083319,0.3260111589612446,0.4021382616498769,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,-0.0005546410197,-0.0100416448618312,0.0087966265773285,0.0638451815753422,0.0510515566329137,0.0787950173054792,-0.1230487480542734,-0.1429622483562622,-0.1048963900481421,0.0592035664789312,0.0473927397520784,0.0727034226792684,0.0039387213768444,-0.0096778509822454,0.0186118354163914,0.0039387213768444,-0.0096778509822454,0.0186118354163914,42994,revision_evidence_20260917/experiments/wands_bge_base_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.6030915857097677,0.563028969934343,0.64313209750433,0.0325563419819003,0.0227789399186752,0.0448637960375914,0.0286176206050559,0.020875741792256,0.0383933070429021,0.3357344517032759,0.2991731487794289,0.3722171292897088,0.0039387213768444,-0.0096778509822454,0.0186118354163914,7630,687,682,12300,34,308,157,0.1103896103896103,0.2165605095541401
wands,gte_modernbert,20,lexical_ascending,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_ascending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.3574506102489512,0.3186388232308594,0.3974150131710015,0.3574506102489512,0.3186388232308594,0.3974150131710015,0.3574506102489512,0.3186388232308594,0.3974150131710015,0.0,0.0,0.0,0.6425493897510488,0.6025849868289984,0.6813611767691403,0.3574506102489512,0.3186388232308594,0.3974150131710015,0.3574506102489512,0.3186388232308594,0.3974150131710015,0.3574506102489512,0.3186388232308594,0.3974150131710015,0.3574506102489512,0.3186388232308594,0.3974150131710015,0.3574506102489512,0.3186388232308594,0.3974150131710015,0.3574506102489512,0.3186388232308594,0.3974150131710015,0.3574506102489512,0.3186388232308594,0.3974150131710015,0.0014222805093835,-0.0046925544555093,0.0083562421993054,0.0698964687282281,0.0592937954881678,0.0816234125257222,-0.1447269849494944,-0.1623417014242765,-0.1282113534285537,0.0748305162212662,0.0642010515661481,0.0868508118709009,-0.0015616019507653,-0.0107924604235908,0.0086859009563051,-0.0015616019507653,-0.0107924604235908,0.0086859009563051,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_ascending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.325640147155776,0.2865266829272258,0.3659660647649065,0.0318104630931751,0.0250465407079194,0.0406594484028411,0.0333720650439404,0.0274600911082973,0.040164878097218,0.6091773247071084,0.5699444939187883,0.6473231093402231,-0.0015616019507653,-0.0107924604235908,0.0086859009563051,2078,510,514,18197,71,308,196,0.2305194805194805,0.3622448979591837
wands,gte_modernbert,20,lexical_descending,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.350020765618362,0.3113125305648984,0.390271726221475,0.350020765618362,0.3113125305648984,0.390271726221475,0.350020765618362,0.3113125305648984,0.390271726221475,0.0,0.0,0.0,0.649979234381638,0.609728273778525,0.6886874694351015,0.350020765618362,0.3113125305648984,0.390271726221475,0.350020765618362,0.3113125305648984,0.390271726221475,0.350020765618362,0.3113125305648984,0.390271726221475,0.350020765618362,0.3113125305648984,0.390271726221475,0.350020765618362,0.3113125305648984,0.390271726221475,0.350020765618362,0.3113125305648984,0.390271726221475,0.350020765618362,0.3113125305648984,0.390271726221475,-0.0060075641212055,-0.0119848964951222,-0.0001674962944527,0.062466624097639,0.053654238592064,0.0721034710450049,-0.1447269849494944,-0.1623417014242765,-0.1282113534285537,0.0822603608518554,0.0697830724610389,0.0962252037033491,-0.0089914465813544,-0.0169588368504194,-0.001501837086068,-0.0089914465813544,-0.0169588368504194,-0.001501837086068,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.3237030479763992,0.2845932746743107,0.3643605979026201,0.0263177176419628,0.0218507849351418,0.0311617750832901,0.0353091642233173,0.028684670268393,0.0426091210742888,0.6146700701583206,0.5752947457432843,0.6526518179941662,-0.0089914465813544,-0.0169588368504194,-0.001501837086068,2063,506,529,18201,74,308,193,0.2402597402597402,0.3834196891191709
wands,gte_modernbert,20,field_priority_type,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.3598249051649981,0.3210758814735402,0.4000204452957723,0.3598249051649981,0.3210758814735402,0.4000204452957723,0.3598249051649981,0.3210758814735402,0.4000204452957723,0.0,0.0,0.0,0.6401750948350019,0.5999795547042275,0.6789241185264596,0.3598249051649981,0.3210758814735402,0.4000204452957723,0.3598249051649981,0.3210758814735402,0.4000204452957723,0.3598249051649981,0.3210758814735402,0.4000204452957723,0.3598249051649981,0.3210758814735402,0.4000204452957723,0.3598249051649981,0.3210758814735402,0.4000204452957723,0.3598249051649981,0.3210758814735402,0.4000204452957723,0.3598249051649981,0.3210758814735402,0.4000204452957723,0.0037965754254304,-0.0017820721332827,0.0092272248371032,0.072270763644275,0.0625216563829559,0.0828325285514023,-0.1447269849494944,-0.1623417014242765,-0.1282113534285537,0.0724562213052193,0.0606903960534129,0.0855411439059977,0.0008126929652815,-0.005637380932388,0.0067761976053848,0.0008126929652815,-0.005637380932388,0.0067761976053848,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.3314120586575462,0.2919995337443839,0.3720679289946003,0.0284128465074518,0.0237626576727654,0.0334183278465026,0.0276001535421703,0.0225417124964306,0.0334222007035523,0.6125749412928316,0.5733863612014453,0.6507053336396238,0.0008126929652815,-0.005637380932388,0.0067761976053848,2115,486,477,18221,72,308,189,0.2337662337662337,0.3809523809523809
wands,gte_modernbert,100,lexical_ascending,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_ascending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.0,0.0,0.0,0.3736961306392181,0.3359541863178236,0.412051010839713,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.0006406121432112,-0.004404283994919,0.0060551119820199,0.0685238470592153,0.0581500532421559,0.0796382732901285,-0.1347840496585472,-0.1519891985617263,-0.1187020706613351,0.0662602025993318,0.0560045306033503,0.0779472876109394,-0.0021807705320013,-0.0126860482378092,0.0076390834227685,-0.0021807705320013,-0.0126860482378092,0.0076390834227685,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_ascending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5979871469141249,0.5581218990457932,0.6374488444819818,0.028316722446657,0.0221442555406834,0.0358366787934293,0.0304974929786583,0.0234812666735231,0.0393502929205587,0.3431986376605597,0.3073379086486186,0.3797267350205643,-0.0021807705320013,-0.0126860482378092,0.0076390834227685,7256,768,826,12449,27,308,168,0.0876623376623376,0.1607142857142857
wands,gte_modernbert,100,lexical_descending,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.0,0.0,0.0,0.3810904633744829,0.3426460902755161,0.4195989535787152,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.6189095366255171,0.5804010464212848,0.6573539097244837,-0.0067537205920535,-0.0167095956879555,0.0015591194395362,0.0611295143239506,0.0478452994218626,0.0737612464348359,-0.1347840496585472,-0.1519891985617263,-0.1187020706613351,0.0736545353345965,0.0610746973170282,0.0874618280892247,-0.0095751032672661,-0.0228622950227485,0.0022559762503868,-0.0095751032672661,-0.0228622950227485,0.0022559762503868,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5907208405763839,0.5504404690693262,0.6307524064732021,0.0281886960491332,0.0221826191295132,0.0354586245181049,0.0377637993163993,0.0282083860102471,0.0495392293620604,0.3433266640580835,0.3075424359110876,0.3796050789488501,-0.0095751032672661,-0.0228622950227485,0.0022559762503868,7185,800,897,12417,18,308,169,0.0584415584415584,0.1065088757396449
wands,gte_modernbert,100,field_priority_type,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.0,0.0,0.0,0.3736726462014609,0.3357039265485516,0.411990846380858,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.6263273537985391,0.5880091536191421,0.6642960734514484,0.0006640965809684,-0.004413904093603,0.0056003225628495,0.0685473314969726,0.0590601644632343,0.0787335787254318,-0.1347840496585472,-0.1519891985617263,-0.1187020706613351,0.0662367181615745,0.0552683231991014,0.0785310340784489,-0.0021572860942441,-0.0119576575702812,0.0062670835155397,-0.0021572860942441,-0.0119576575702812,0.0062670835155397,42994,revision_evidence_20260917/experiments/wands_gte_modernbert_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5992159347742612,0.5595236567489366,0.6386167026069239,0.0271114190242779,0.0223156692414139,0.0325419871886026,0.029268705118522,0.0222660161287836,0.0382549076107819,0.3444039410829388,0.3080725655198315,0.3813286156377374,-0.0021572860942441,-0.0119576575702811,0.0062670835155397,7282,778,800,12439,23,308,164,0.0746753246753246,0.1402439024390244
esci,minilm,20,lexical_ascending,10076,phase4/results/esci/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.0,0.0,0.0,0.3250345273084198,0.2962750224431467,0.3546936069712308,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,-0.0007969916271191,-0.0049080257754171,0.0034389282156738,0.0202780244492076,0.0145885422950644,0.0269888472561506,-0.0403733173038269,-0.049963741467306,-0.0319770775729777,0.0200952928546192,0.0148305854759128,0.0261032177928719,-0.0045551930099921,-0.0097678297385309,0.0004929350479132,-0.0045551930099921,-0.0097678297385309,0.0004929350479132,10076,phase4/results/esci/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.6697357598744098,0.6397435215345683,0.6988884038558087,0.0052297128171703,0.0027916323061504,0.0083443013341397,0.0097849058271624,0.0060180537938398,0.0143952128557726,0.3152496214812573,0.2865503271258681,0.3444433754911984,-0.0045551930099921,-0.0097678297385309,0.0004929350479132,2753,27,46,1608,7,499,61,0.0140280561122244,0.1147540983606557
esci,minilm,20,lexical_descending,10076,revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.0,0.0,0.0,0.3247924519186161,0.2962536599596897,0.3541316400711696,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,-0.0005549162373154,-0.0041954687304111,0.0031554163849263,0.0205200998390113,0.0146476137139818,0.027659637150326,-0.0403733173038269,-0.049963741467306,-0.0319770775729777,0.0198532174648155,0.0142274986196797,0.0266040926419005,-0.0043131176201884,-0.0113420056610345,0.0029574183277894,-0.0043131176201884,-0.0113420056610345,0.0029574183277894,10076,revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.6666151533155066,0.6369176605763164,0.6953320905697492,0.0085923947658773,0.0045749674074832,0.0140711442545305,0.0129055123860657,0.008196589277602,0.0188625491322708,0.3118869395325504,0.2833178133587459,0.3412656349780389,-0.0043131176201884,-0.0113420056610345,0.0029574183277894,2744,44,55,1591,12,499,73,0.0240480961923847,0.1643835616438356
esci,minilm,20,field_priority_type,10076,revision_evidence_20260917/experiments/esci_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.0,0.0,0.0,0.3251964673501194,0.2964073394249509,0.3547473445564648,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,-0.0009589316688186,-0.0051164666241721,0.0032539383091402,0.020116084407508,0.0144473328386971,0.0268646788102743,-0.0403733173038269,-0.049963741467306,-0.0319770775729777,0.0202572328963188,0.0150044389051495,0.0263118875906008,-0.0047171330516917,-0.0099729548236779,0.0003163855490212,-0.0047171330516917,-0.0099729548236779,0.0003163855490212,10076,revision_evidence_20260917/experiments/esci_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.669513092317073,0.6394981344707186,0.6986424736950566,0.0052904403328076,0.0028615067859589,0.0084149217515951,0.0100075733844993,0.0061970485291207,0.01468033297926,0.31518889396562,0.2864895996102307,0.3443543087174496,-0.0047171330516917,-0.0099729548236779,0.0003163855490212,2752,28,47,1607,7,499,62,0.0140280561122244,0.1129032258064516
esci,minilm,100,lexical_ascending,10076,phase4/results/esci/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.8641170055065267,0.8405020236484846,0.8868598062693815,0.8641170055065267,0.8405020236484846,0.8868598062693815,0.8641170055065267,0.8405020236484846,0.8868598062693815,0.0,0.0,0.0,0.1358829944934733,0.1131401937306185,0.1594979763515153,0.8641170055065267,0.8405020236484846,0.8868598062693815,0.8641170055065267,0.8405020236484846,0.8868598062693815,0.8641170055065267,0.8405020236484846,0.8868598062693815,0.8641170055065267,0.8405020236484846,0.8868598062693815,0.8641170055065267,0.8405020236484846,0.8868598062693815,0.8641170055065267,0.8405020236484846,0.8868598062693815,0.8641170055065267,0.8405020236484846,0.8868598062693815,0.0021887132626468,3.194523829543863e-05,0.0046753859867587,0.0088332726985031,0.0043992602462667,0.0147093065028936,-0.0141291819773783,-0.0208154825185762,-0.00857561786169,0.0052959092788752,0.0026035602951935,0.0085262191048764,0.0027583471972249,-0.0004525809861481,0.0075713389816596,0.0027583471972249,-0.0004525809861481,0.0075713389816596,10076,phase4/results/esci/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.8602731539672844,0.8361415313112704,0.8834639928390627,0.0038438515392423,0.0009729782575473,0.008551607043591,0.0010855043420173,0.0001336005344021,0.0024549098196392,0.1347974901514559,0.1120272370697628,0.1584386217070772,0.0027583471972249,-0.0004525809861481,0.0075713389816596,3863,12,4,555,1,499,14,0.002004008016032,0.0714285714285714
esci,minilm,100,lexical_descending,10076,revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.863814627523788,0.840181045614956,0.8865508712860548,0.863814627523788,0.840181045614956,0.8865508712860548,0.863814627523788,0.840181045614956,0.8865508712860548,0.0,0.0,0.0,0.1361853724762119,0.113449128713945,0.1598189543850438,0.863814627523788,0.840181045614956,0.8865508712860548,0.863814627523788,0.840181045614956,0.8865508712860548,0.863814627523788,0.840181045614956,0.8865508712860548,0.863814627523788,0.840181045614956,0.8865508712860548,0.863814627523788,0.840181045614956,0.8865508712860548,0.863814627523788,0.840181045614956,0.8865508712860548,0.863814627523788,0.840181045614956,0.8865508712860548,0.0018863352799081,-0.0004275139211977,0.0045514905886094,0.0085308947157644,0.003916378748543,0.0143409288815726,-0.0141291819773783,-0.0208154825185762,-0.00857561786169,0.0055982872616139,0.0024169890452455,0.0092549031351636,0.0024559692144862,-0.0022252721532531,0.0081216075730103,0.0024559692144862,-0.0022252721532531,0.0081216075730103,10076,revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.8580806626465365,0.8339809977478262,0.8812849383016573,0.0057339648772514,0.00195415632853,0.0110010795400324,0.0032779956627652,0.0012086402241712,0.0059367260995517,0.1329073768134468,0.1103371100448643,0.15645106191562,0.0024559692144862,-0.0022252721532531,0.0081216075730103,3853,16,14,551,2,499,25,0.0040080160320641,0.08
esci,minilm,100,field_priority_type,10076,revision_evidence_20260917/experiments/esci_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.8635704578657907,0.8399430403873056,0.8862642507852094,0.8635704578657907,0.8399430403873056,0.8862642507852094,0.8635704578657907,0.8399430403873056,0.8862642507852094,0.0,0.0,0.0,0.1364295421342093,0.1137357492147904,0.1600569596126942,0.8635704578657907,0.8399430403873056,0.8862642507852094,0.8635704578657907,0.8399430403873056,0.8862642507852094,0.8635704578657907,0.8399430403873056,0.8862642507852094,0.8635704578657907,0.8399430403873056,0.8862642507852094,0.8635704578657907,0.8399430403873056,0.8862642507852094,0.8635704578657907,0.8399430403873056,0.8862642507852094,0.8635704578657907,0.8399430403873056,0.8862642507852094,0.0016421656219108,-0.0004607891363098,0.0040379647096205,0.0082867250577671,0.0039450752107315,0.014003750542766,-0.0141291819773783,-0.0208154825185762,-0.00857561786169,0.0058424569196112,0.0030036696770163,0.0091824829312304,0.0022117995564889,-0.0009239716529295,0.0070276462849108,0.0022117995564889,-0.0009239716529295,0.0070276462849108,10076,revision_evidence_20260917/experiments/esci_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.8599573708859702,0.8357689278021655,0.883227211709906,0.0036130869798204,0.000883818919891,0.0082461993584238,0.0014012874233315,0.000250501002004,0.0028727530819214,0.1350282547108778,0.1121317241649373,0.1586034840648654,0.0022117995564889,-0.0009239716529295,0.0070276462849108,3861,11,6,556,1,499,14,0.002004008016032,0.0714285714285714
esci,bge_base,20,lexical_ascending,10076,phase4/results/esci/bge_base_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.7384157781684826,0.7111462103375797,0.7652239889442561,0.7384157781684826,0.7111462103375797,0.7652239889442561,0.7384157781684826,0.7111462103375797,0.7652239889442561,0.0,0.0,0.0,0.2615842218315173,0.2347760110557438,0.2888537896624203,0.7384157781684826,0.7111462103375797,0.7652239889442561,0.7384157781684826,0.7111462103375797,0.7652239889442561,0.7384157781684826,0.7111462103375797,0.7652239889442561,0.7384157781684826,0.7111462103375797,0.7652239889442561,0.7384157781684826,0.7111462103375797,0.7652239889442561,0.7384157781684826,0.7111462103375797,0.7652239889442561,0.7384157781684826,0.7111462103375797,0.7652239889442561,0.0001127226152368,-0.0029854932438688,0.0032645336370647,0.0194664516212853,0.0138861708708995,0.0263401861536358,-0.0366180616955664,-0.0459048254085869,-0.0283970446758249,0.0171516100742811,0.0121253004998426,0.0234248628593469,-0.0026307854695105,-0.0065388770309908,0.0009492988220111,-0.0026307854695105,-0.0065388770309908,0.0009492988220111,10076,phase4/results/esci/bge_base_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.7330527323940149,0.7054465635153263,0.7601169096778938,0.0053630457744676,0.0034370998310286,0.007545180610002,0.0079938312439782,0.0050241514539361,0.0114374399584601,0.253590390587539,0.227061020553822,0.2806833090109952,-0.0026307854695105,-0.0065388770309908,0.0009492988220111,2976,35,41,1382,12,499,60,0.0240480961923847,0.2
