query_id,cNDCG@10,cNDCG@20,Recall@20,HighestRecall@20,RelevantHidden@20,VI@20_query,has_highest
36669,0.6131471927654584,0.7841802768331765,0.5,0.5,0.5,0.0,True
36678,0.2364727497559044,0.2379682329304363,0.0,0.0,1.0,0.0,True
36753,0.9337457765456111,0.9911497608406702,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.16666666666666666,True
36912,0.5086408897504886,0.5182876748076176,0.5,1.0,0.0,0.0,True
36960,0.9166739395902758,0.9183214956059595,1.0,1.0,0.0,0.0,True
37451,0.6471247982008933,0.6523704174460165,0.5,1.0,0.0,0.0,True
37466,0.5469798353586807,0.5690908315554247,0.4864864864864865,0.4583333333333333,0.5416666666666667,0.16666666666666666,True
37498,0.7000760013867323,0.7022042799463963,0.8181818181818182,1.0,0.0,0.0,True
37670,0.7094788684865343,0.8472650697596453,0.8125,0.8461538461538461,0.15384615384615385,0.07692307692307693,True
37789,1.0,1.0,1.0,1.0,0.0,0.0,True
38679,0.6430438707773978,0.6608752396166048,0.625,1.0,0.0,0.0,True
39022,0.9778580187659665,0.9895401402273154,0.6666666666666666,1.0,0.0,0.3333333333333333,True
39107,0.823699893396571,0.9420970379066799,0.5,0.5833333333333334,0.41666666666666663,0.08333333333333333,True
39157,0.2205160339725848,0.3664878991522681,0.2727272727272727,0.0,1.0,0.0,True
39263,0.25807554672243394,0.41621462653530006,0.6875,0.5,0.5,0.0,True
40165,0.413758108453865,0.41954853464501213,0.35714285714285715,1.0,0.0,1.0,True
40292,0.40405040594934766,0.6220840129548212,0.25,0.14285714285714285,0.8571428571428572,0.14285714285714285,True
40356,0.4556588443449323,0.46375067518897795,0.875,1.0,0.0,0.0,True
40483,0.8486026589039901,0.7943396608091459,0.53125,0.5172413793103449,0.48275862068965514,0.3103448275862069,True
40528,0.9949429607202184,0.9987151179841561,0.7777777777777778,1.0,0.0,0.0,True
40573,0.37642556710092695,0.4197336409591521,0.2,0.34782608695652173,0.6521739130434783,0.08695652173913043,True
40615,0.5219403281436985,0.5290468604310943,0.9375,1.0,0.0,0.0,True
40834,0.6194896513254191,0.8191184492502154,0.29411764705882354,0.8571428571428571,0.1428571428571429,0.42857142857142855,True
41423,0.5587466839268646,0.6845728423763394,0.14814814814814814,0.125,0.875,0.0,True
41492,0.8643851368046714,0.8153564448019086,0.4864864864864865,0.6923076923076923,0.3076923076923077,0.0,True
41502,0.7535807562476313,0.8749653535304285,0.6875,0.8181818181818182,0.18181818181818177,0.2727272727272727,True
41795,0.7094788684865343,0.8265035789890611,1.0,1.0,0.0,0.0,True
42118,0.9231127841500478,0.9231127841500478,1.0,1.0,0.0,0.0,True
42332,0.7995416002482189,0.9235681271781254,0.9375,1.0,0.0,0.0,True
42405,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,True
42445,0.8541058313273973,0.8541058313273973,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,True
42964,0.614948357838583,0.7431159130444156,0.7222222222222222,0.75,0.25,0.08333333333333333,True
42968,0.960326154692886,0.9623978843784177,0.7142857142857143,1.0,0.0,0.0,True
43579,0.7969344993453359,0.9146077468580591,0.25,0.2727272727272727,0.7272727272727273,0.36363636363636365,True
43948,0.8491289146782453,0.8504426994688632,0.75,1.0,0.0,0.0,True
43961,1.0,1.0,0.875,1.0,0.0,0.0,True
43983,0.8690622973247186,0.8697273245805046,0.9333333333333333,1.0,0.0,0.0,True
44424,0.6029320701785863,0.6229282793442,0.5833333333333334,0.75,0.25,0.5,True
44706,0.48046805727450836,0.7312161251298493,0.9375,1.0,0.0,0.0,True
44816,0.77990823370192,0.8462867817111981,0.0,0.0,1.0,0.0,True
44845,0.7011384036566952,0.7737829189870593,0.5,0.7142857142857143,0.2857142857142857,0.0,True
44960,0.9370154196830378,0.9896506328537923,1.0,1.0,0.0,0.0,True
45294,0.5,0.5,1.0,1.0,0.0,0.0,True
45464,0.8269695365339979,0.7330081784274819,0.625,0.6875,0.3125,0.125,True
45588,0.9310060270699666,0.941531971577229,0.4,1.0,0.0,0.0,True
45713,0.7215194105726963,0.8989376109209293,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,True
45745,0.7567259847451956,0.9293866583029158,0.9333333333333333,1.0,0.0,0.0,True
45843,0.8232752027943875,0.8232752027943875,0.8571428571428571,0.6666666666666666,0.33333333333333337,0.0,True
45928,1.0,1.0,0.4,,,,False
45990,0.7571688294377569,0.8226841535174072,1.0,1.0,0.0,0.0,True
46008,0.5591479102762843,0.6860284739165385,0.9375,1.0,0.0,0.0,True
46089,0.9760982481830364,0.9761507169854435,0.3684210526315789,0.7142857142857143,0.2857142857142857,0.0,True
46097,0.75636287150217,0.9207791368556519,0.8125,1.0,0.0,0.16666666666666666,True
46149,0.9339724701105759,0.9864395094806119,0.9375,0.9333333333333333,0.06666666666666665,0.0,True
46177,0.483775993893754,0.6536445403134022,0.5652173913043478,0.6666666666666666,0.33333333333333337,0.2222222222222222,True
46471,0.9157083135347952,0.9765680066231879,0.875,1.0,0.0,0.0,True
46910,0.7914769489804453,0.8652119014946049,0.8571428571428571,1.0,0.0,0.14285714285714285,True
47106,0.8609921163198653,0.9179601223870668,0.7142857142857143,0.8888888888888888,0.11111111111111116,0.0,True
47213,0.8535208258292118,0.9235693477871015,0.5625,0.875,0.125,0.0,True
47217,0.9312630902825905,0.9880442277982696,0.9375,0.9333333333333333,0.06666666666666665,0.06666666666666667,True
47526,0.7796675689107819,0.7531797296342067,0.4166666666666667,0.4583333333333333,0.5416666666666667,0.16666666666666666,True
47631,1.0,0.9017264283678396,0.17142857142857143,0.21428571428571427,0.7857142857142857,0.17857142857142858,True
47857,0.7821091513649008,0.759171990474596,0.5128205128205128,0.6153846153846154,0.3846153846153846,0.23076923076923078,True
47892,0.5750547160604539,0.7617682703041248,0.0,0.0,1.0,0.0,True
48397,0.9273697171216337,0.9766679700479065,0.9375,0.9166666666666666,0.08333333333333337,0.0,True
48914,0.28911577444919573,0.4325617151143459,0.4857142857142857,0.45454545454545453,0.5454545454545454,0.18181818181818182,True
48929,0.5766692999492191,0.5739750057710072,0.47619047619047616,0.5263157894736842,0.4736842105263158,0.0,True
49077,0.8165901947515999,0.9335026134922896,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.09090909090909091,True
49201,0.8682785099656284,0.9773467628789534,0.5333333333333333,0.7,0.30000000000000004,0.0,True
49481,0.9733081122957129,0.9733081122957129,1.0,1.0,0.0,0.0,True
49972,0.6990591728675412,0.8671394153255051,0.9375,1.0,0.0,0.0,True
50118,0.7712865236061996,0.9407517629753255,0.875,0.8461538461538461,0.15384615384615385,0.15384615384615385,True
50311,0.7938094521743041,0.8085598402965632,0.4878048780487805,0.7777777777777778,0.2222222222222222,0.16666666666666666,True
50356,0.517941470285067,0.6131368065784525,0.9375,1.0,0.0,0.0,True
50494,0.9791784203074345,0.9799199843830909,0.7777777777777778,0.8571428571428571,0.1428571428571429,0.2857142857142857,True
51056,0.533441093040788,0.533441093040788,1.0,1.0,0.0,1.0,True
51227,0.7995416002482189,0.9235681271781254,0.75,0.7692307692307693,0.23076923076923073,0.15384615384615385,True
51454,0.7791714369672128,0.9471742305624994,0.9090909090909091,0.9090909090909091,0.09090909090909094,0.0,True
52230,0.5779378056460368,0.5746317736072837,0.3888888888888889,0.38461538461538464,0.6153846153846154,0.07692307692307693,True
52255,0.5539320775261556,0.787815138839897,0.2857142857142857,0.2222222222222222,0.7777777777777778,0.1111111111111111,True
52348,0.04388065628739695,0.29357029064664153,0.375,0.0,1.0,0.0,True
52482,0.9888171723890286,0.9941063650402221,0.3333333333333333,1.0,0.0,0.0,True
52830,0.766331269720351,0.8807017829570231,0.6,0.6666666666666666,0.33333333333333337,0.0,True
53042,0.9664954236830917,0.9671599373532593,0.8181818181818182,1.0,0.0,0.0,True
53114,0.8225237900013811,0.8241786149970954,0.9375,1.0,0.0,0.0,True
53284,0.8878428156094799,0.8878428156094799,1.0,1.0,0.0,0.0,True
53328,0.7821091513649008,0.8588481580180042,1.0,1.0,0.0,0.0,True
53451,0.3112202137600981,0.5389625212415942,1.0,1.0,0.0,0.0,True
54039,0.7699084481968266,0.9440558801756693,1.0,1.0,0.0,0.0,True
54044,0.5508608916734151,0.5796767930235984,0.6666666666666666,1.0,0.0,0.0,True
54558,0.9666928792375791,0.9681790702907084,1.0,1.0,0.0,0.0,True
54634,0.9747579595930144,0.9756713863854918,1.0,1.0,0.0,0.0,True
54889,1.0,1.0,0.25,1.0,0.0,0.0,True
55280,0.890137158754424,0.8985430734830745,0.8125,1.0,0.0,0.0,True
55365,0.9998494718972085,0.9998494718972085,1.0,1.0,0.0,0.0,True
55531,0.6565320411090328,0.6544105363981736,0.3793103448275862,0.6,0.4,0.0,True
55677,0.43297205031519764,0.5881339445603376,0.4166666666666667,0.4166666666666667,0.5833333333333333,0.16666666666666666,True
56281,0.38488534329883595,0.5584093050866417,0.5714285714285714,0.6,0.4,0.4,True
56758,0.900838205807082,0.9019597213513618,0.5,1.0,0.0,0.0,True
57100,0.9273697171216337,0.9843512938161391,1.0,1.0,0.0,0.0,True
57276,0.7725023460260615,0.679761235806432,0.4722222222222222,0.4583333333333333,0.5416666666666667,0.3333333333333333,True
57921,0.9312630902825905,0.9219171003009222,0.42105263157894735,0.5172413793103449,0.48275862068965514,0.10344827586206896,True
58044,0.8831672213138294,0.8839806042076183,1.0,1.0,0.0,0.0,True
58233,0.7281975896279264,0.9082868858350519,0.0,0.0,1.0,0.0,True
58514,0.9427412906209435,0.9920981945655247,1.0,1.0,0.0,0.0,True
58597,0.875023800513801,0.94093402436959,0.75,0.7333333333333333,0.2666666666666667,0.3333333333333333,True
59963,0.6368673015042003,0.8644547107685493,0.4375,0.36363636363636365,0.6363636363636364,0.0,True
60628,0.7640607936177193,0.863051890461548,0.6875,0.75,0.25,0.0,True
61329,1.0,0.993955181752522,1.0,1.0,0.0,0.0,True
61522,0.5724962033825488,0.8205019587006301,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.0,True
61574,0.6759664699587428,0.8428139568944277,0.8125,0.8,0.19999999999999996,0.0,True
61598,0.6734071848684322,0.6757579750065216,0.5625,0.6666666666666666,0.33333333333333337,0.0,True
61723,0.9219180243454468,0.9226460768829047,0.8125,1.0,0.0,0.0,True
61798,0.9305687780632229,0.9872431096238607,1.0,1.0,0.0,0.0,True
61830,1.0,1.0,1.0,1.0,0.0,0.0,True
61961,0.6999177652176832,0.8982491287801064,0.75,0.75,0.25,0.0,True
